name,F,M,All,ratio,gender
Kaitlyn,148617.0,227.0,148844.0,-9.35469113945,0.0
Nellie,148113.0,592.0,148705.0,-7.96688538152,0.0
Lewis,870.0,147495.0,148365.0,7.40543493243,1.0
Carmen,130754.0,16406.0,147160.0,-2.9945596431,0.0
Trevor,606.0,145989.0,146595.0,7.91232615977,1.0
Vernon,1976.0,144570.0,146546.0,6.19304144976,1.0
Haley,145721.0,816.0,146537.0,-7.48042393308,0.0
Terri,145537.0,915.0,146452.0,-7.31339851866,0.0
Carla,146023.0,426.0,146449.0,-8.42112647929,0.0
Jackson,437.0,145099.0,145536.0,8.37518858154,1.0
Molly,144626.0,339.0,144965.0,-8.73682594602,0.0
Blake,4563.0,140356.0,144919.0,4.94296427412,1.0
Erik,664.0,144198.0,144862.0,7.76265219789,1.0
Sue,144342.0,519.0,144861.0,-8.11954089605,0.0
Clyde,3931.0,140372.0,144303.0,5.158215016,1.0
Kelsey,139093.0,5073.0,144166.0,-4.77706684588,0.0
Maureen,143631.0,328.0,143959.0,-8.77445563068,0.0
Edgar,700.0,142801.0,143501.0,7.67243544484,1.0
Chloe,142909.0,237.0,143146.0,-9.23599400164,0.0
Georgia,142001.0,727.0,142728.0,-7.60973001004,0.0
Jeremiah,575.0,142108.0,142683.0,7.9492101023,1.0
Arlene,140875.0,361.0,141236.0,-8.60820105795,0.0
Lydia,140061.0,259.0,140320.0,-9.07888747985,0.0
Marian,138986.0,1326.0,140312.0,-6.71171498254,0.0
Wilma,139491.0,753.0,140244.0,-7.53330646172,0.0
Ava,139988.0,180.0,140168.0,-9.6030905404,0.0
Stella,138898.0,351.0,139249.0,-8.62833908016,0.0
Tom,613.0,138614.0,139227.0,7.82097018763,1.0
Constance,137972.0,424.0,138396.0,-8.34609553644,0.0
Riley,62024.0,76119.0,138143.0,0.295430038549,1.0
Brent,567.0,136798.0,137365.0,7.91448268753,1.0
Myrtle,136418.0,498.0,136916.0,-8.09767255915,0.0
Marc,531.0,136230.0,136761.0,8.00311686623,1.0
Derrick,997.0,135485.0,136482.0,7.08632391484,1.0
Heidi,135934.0,360.0,136294.0,-8.56069372823,0.0
Herman,794.0,134880.0,135674.0,7.40832171869,1.0
Jenna,135377.0,256.0,135633.0,-9.04662312617,0.0
Mario,1092.0,134506.0,135598.0,6.94455386301,1.0
Melinda,133884.0,337.0,134221.0,-8.63401925287,0.0
Jimmie,22937.0,111255.0,134192.0,2.27812156052,1.0
Maurice,2612.0,130744.0,133356.0,5.64544603386,1.0
Kristina,132849.0,352.0,133201.0,-8.55999622401,0.0
Vera,132739.0,401.0,133140.0,-8.37077435871,0.0
Marcia,132692.0,283.0,132975.0,-8.87306362486,0.0
Gene,6966.0,125715.0,132681.0,4.17368251565,1.0
Charlene,131832.0,382.0,132214.0,-8.4309122492,0.0
Deanna,131917.0,266.0,132183.0,-8.95398853404,0.0
Billie,100616.0,31491.0,132107.0,-1.67584826513,0.0
Lindsay,126856.0,5100.0,131956.0,-4.6365506999,0.0
Naomi,131464.0,252.0,131716.0,-9.02702833804,0.0
Franklin,698.0,131004.0,131702.0,7.55216811107,1.0
Joy,129181.0,2391.0,131572.0,-5.75563595312,0.0
Mabel,131102.0,409.0,131511.0,-8.32437313596,0.0
Lester,1359.0,128975.0,130334.0,6.56840218016,1.0
Viola,129835.0,434.0,130269.0,-8.22476858927,0.0
Destiny,129778.0,438.0,130216.0,-8.21089925286,0.0
Lena,129723.0,325.0,130048.0,-8.64077885987,0.0
Mattie,129058.0,779.0,129837.0,-7.37218052983,0.0
Ricardo,713.0,128849.0,129562.0,7.49756354845,1.0
Tamara,129060.0,417.0,129477.0,-8.27377883159,0.0
Cory,6400.0,123033.0,129433.0,4.26482961284,1.0
Sabrina,128879.0,348.0,129227.0,-8.53271418361,0.0
Elmer,1753.0,127023.0,128776.0,6.1791199425,1.0
Daisy,127715.0,620.0,128335.0,-7.68644404726,0.0
Marlene,127639.0,359.0,127998.0,-8.47386965146,0.0
Gilbert,674.0,127229.0,127903.0,7.56046324271,1.0
Savannah,127269.0,191.0,127460.0,-9.38009269885,0.0
Patsy,119172.0,7711.0,126883.0,-3.94998352968,0.0
Jennie,126165.0,479.0,126644.0,-8.04107037001,0.0
Gavin,300.0,125735.0,126035.0,8.71120808285,1.0
Glen,1349.0,124371.0,125720.0,6.52661596817,1.0
Jayden,16576.0,108534.0,125110.0,2.71097924737,1.0
Chase,2962.0,121990.0,124952.0,5.3640474384,1.0
Claudia,123347.0,751.0,124098.0,-7.35969400429,0.0
Max,518.0,123383.0,123901.0,7.89597581701,1.0
Mia,123318.0,191.0,123509.0,-9.33459504318,0.0
Hailey,123090.0,228.0,123318.0,-9.07646402034,0.0
Dominic,1099.0,121995.0,123094.0,6.79448682322,1.0
Francisco,958.0,121873.0,122831.0,6.99113717237,1.0
Paige,121245.0,1324.0,122569.0,-6.51687832112,0.0
Sam,1350.0,120169.0,121519.0,6.47596155447,1.0
Erika,120525.0,548.0,121073.0,-7.78094082121,0.0
Chester,828.0,120026.0,120854.0,7.17950047284,1.0
Tonya,120092.0,435.0,120527.0,-8.10890893196,0.0
Clayton,557.0,119804.0,120361.0,7.74878303454,1.0
Gabrielle,119448.0,651.0,120099.0,-7.51950943923,0.0
Garrett,431.0,119297.0,119728.0,8.11265417892,1.0
Jeff,258.0,119322.0,119580.0,8.85327328355,1.0
Katelyn,118449.0,151.0,118600.0,-9.61550175386,0.0
Nina,118331.0,250.0,118581.0,-8.88668426588,0.0
Delores,117514.0,430.0,117944.0,-8.09428026698,0.0
Jorge,683.0,116704.0,117387.0,7.41675271605,1.0
Harvey,666.0,116309.0,116975.0,7.44822484436,1.0
Amelia,116446.0,168.0,116614.0,-9.43698413449,0.0
Milton,615.0,115599.0,116214.0,7.55432679193,1.0
Tanya,115382.0,405.0,115787.0,-8.15428055267,0.0
Nora,114343.0,761.0,115104.0,-7.23125587859,0.0
Duane,1015.0,114012.0,115027.0,6.8115621414,1.0
Alejandro,830.0,113842.0,114672.0,7.09970586097,1.0
Priscilla,114363.0,244.0,114607.0,-8.8725235076,0.0
Andre,2191.0,111956.0,114147.0,5.67519855332,1.0
Marissa,113868.0,269.0,114137.0,-8.7255404794,0.0
Owen,299.0,113714.0,114013.0,8.57104868408,1.0
Gwendolyn,112806.0,333.0,113139.0,-8.40410591216,0.0
Cecil,7677.0,105307.0,112984.0,3.77791488051,1.0
Cora,112461.0,376.0,112837.0,-8.22447640321,0.0
Yolanda,111530.0,537.0,112067.0,-7.69829402346,0.0
Jaime,49138.0,62861.0,111999.0,0.355326084119,1.0
Carole,110555.0,264.0,110819.0,-8.71001062955,0.0
Maxine,110230.0,377.0,110607.0,-8.19173667982,0.0
Faith,110200.0,186.0,110386.0,-9.21060588724,0.0
Vickie,109883.0,388.0,110271.0,-8.14569583644,0.0
Ivan,615.0,108694.0,109309.0,7.4654701788,1.0
Glenda,108789.0,295.0,109084.0,-8.52660201869,0.0
Violet,108428.0,237.0,108665.0,-8.83763458597,0.0
Reginald,757.0,107700.0,108457.0,7.15250923433,1.0
Spencer,2422.0,105825.0,108247.0,5.4493378134,1.0
Caitlin,107558.0,283.0,107841.0,-8.57009706581,0.0
Mae,107111.0,601.0,107712.0,-7.47752594217,0.0
Cole,376.0,107331.0,107707.0,8.1571184471,1.0
Brandy,105398.0,2134.0,107532.0,-5.62614350471,0.0
Jake,206.0,106187.0,106393.0,9.0097471015,1.0
Colin,418.0,105766.0,106184.0,7.98315726929,1.0
Margie,105714.0,397.0,106111.0,-8.0568117268,0.0
Bobbie,87780.0,18315.0,106095.0,-2.26086656915,0.0
Leona,105494.0,294.0,105788.0,-8.48712907719,0.0
Ruben,655.0,104983.0,105638.0,7.3244451078,1.0
Mackenzie,98519.0,7100.0,105619.0,-3.79451105436,0.0
Dan,549.0,105046.0,105595.0,7.57999936274,1.0
Grant,194.0,105374.0,105568.0,9.0852465723,1.0
Maggie,105002.0,277.0,105279.0,-8.56631511592,0.0
Dora,104579.0,550.0,105129.0,-7.57094584612,0.0
Alison,103883.0,572.0,104455.0,-7.50472872046,0.0
Marsha,103885.0,251.0,104136.0,-8.69308427841,0.0
Sidney,21492.0,81526.0,103018.0,1.92346048906,1.0
Isabel,101218.0,1797.0,103015.0,-5.81573165398,0.0
Arnold,550.0,102240.0,102790.0,7.53831240742,1.0
Angelina,102567.0,115.0,102682.0,-9.80071705508,0.0
Dakota,23408.0,78492.0,101900.0,1.74554394568,1.0
Aiden,1400.0,100480.0,101880.0,6.16533773195,1.0
Roberto,835.0,100963.0,101798.0,6.91783477118,1.0
Kay,97888.0,3816.0,101704.0,-4.68099893555,0.0
Miranda,101364.0,183.0,101547.0,-9.11348599813,0.0
Brandi,100650.0,389.0,101039.0,-8.01536130171,0.0
Miriam,100368.0,274.0,100642.0,-8.51690776435,0.0
Lance,345.0,99812.0,100157.0,8.17647310336,1.0
Genevieve,99738.0,145.0,99883.0,-9.42594656313,0.0
Lonnie,6789.0,92875.0,99664.0,3.77401931521,1.0
Neil,386.0,99273.0,99659.0,8.00665673312,1.0
Karl,912.0,98698.0,99610.0,6.75784321583,1.0
Toni,98153.0,1410.0,99563.0,-6.12126529592,0.0
Christy,97536.0,1916.0,99452.0,-5.66976534176,0.0
Katrina,98849.0,238.0,99087.0,-8.69812098733,0.0
Whitney,92343.0,5821.0,98164.0,-3.98766368011,0.0
Darren,562.0,97533.0,98095.0,7.43917649236,1.0
Kerry,48303.0,49163.0,97466.0,0.0254601591461,1.0
Xavier,782.0,95831.0,96613.0,6.93718000555,1.0
Hattie,95536.0,494.0,96030.0,-7.59538962179,0.0
Bailey,76125.0,19796.0,95921.0,-1.9431613757,0.0
Avery,57034.0,38858.0,95892.0,-0.55361056955,0.0
Penny,95351.0,388.0,95739.0,-7.94104760634,0.0
Clinton,433.0,95128.0,95561.0,7.77935921165,1.0
Joanna,95153.0,300.0,95453.0,-8.30914283181,0.0
Dianne,94910.0,190.0,95100.0,-8.96441687312,0.0
Landon,601.0,94299.0,94900.0,7.29373367066,1.0
Tracey,86192.0,8543.0,94735.0,-3.33473928279,0.0
Sadie,94337.0,218.0,94555.0,-8.75735177739,0.0
Roland,363.0,94139.0,94502.0,8.0186791695,1.0
Kara,93439.0,282.0,93721.0,-8.37218586148,0.0
Preston,530.0,93022.0,93552.0,7.45543578866,1.0
Hector,481.0,92879.0,93360.0,7.59317173501,1.0
Lily,93208.0,101.0,93309.0,-9.84995468285,0.0
Bryce,2424.0,90730.0,93154.0,5.22611805482,1.0
Autumn,92882.0,238.0,93120.0,-8.6082936539,0.0
Bob,322.0,92792.0,93114.0,8.17079593116,1.0
Marguerite,92868.0,101.0,92969.0,-9.84468246225,0.0
Meghan,92698.0,226.0,92924.0,-8.68007162954,0.0
Aidan,2414.0,90193.0,92607.0,5.22351788712,1.0
Natasha,92001.0,285.0,92286.0,-8.33454381305,0.0
Allan,253.0,91724.0,91977.0,8.50201807576,1.0
Eduardo,432.0,91405.0,91837.0,7.72509796256,1.0
Bethany,91536.0,184.0,91720.0,-8.95848967298,0.0
Claude,953.0,90645.0,91598.0,6.5716074184,1.0
Kaylee,91342.0,144.0,91486.0,-9.30906575703,0.0
Darryl,1125.0,90109.0,91234.0,6.32367430167,1.0
Alexa,90843.0,219.0,91062.0,-8.69630067035,0.0
Ana,90103.0,591.0,90694.0,-7.25227320107,0.0
Mariah,90329.0,169.0,90498.0,-9.06202218058,0.0
Felicia,90102.0,279.0,90381.0,-8.33515019771,0.0
Sierra,89409.0,269.0,89678.0,-8.37667007885,0.0
Jenny,88585.0,605.0,89190.0,-7.19398347689,0.0
Guy,471.0,88527.0,88998.0,7.55424666226,1.0
Hayden,14241.0,74729.0,88970.0,2.39161776114,1.0
Ada,88646.0,277.0,88923.0,-8.32202574693,0.0
Harriet,87426.0,121.0,87547.0,-9.49691153519,0.0
Blanche,87298.0,223.0,87521.0,-8.61276108167,0.0
Kendra,87155.0,343.0,87498.0,-7.98923104615,0.0
Oliver,483.0,86962.0,87445.0,7.49221812136,1.0
Alexandria,86929.0,230.0,87159.0,-8.56205987707,0.0
Velma,86519.0,450.0,86969.0,-7.58694817884,0.0
Tristan,5787.0,80940.0,86727.0,3.80596529979,1.0
Briana,86505.0,200.0,86705.0,-8.75663971289,0.0
Geneva,86342.0,304.0,86646.0,-8.14984737744,0.0
Becky,86242.0,144.0,86386.0,-9.22617801349,0.0
Jody,55518.0,30786.0,86304.0,-0.850681165335,0.0
Fernando,570.0,85554.0,86124.0,7.22972957869,1.0
Shelly,83892.0,2189.0,86081.0,-5.26018938118,0.0
Sophie,85862.0,97.0,85959.0,-9.78981931551,0.0
Levi,502.0,85251.0,85753.0,7.40788558275,1.0
Everett,383.0,85132.0,85515.0,7.79621332159,1.0
Bridget,85292.0,149.0,85441.0,-9.16095428877,0.0
Wyatt,185.0,85106.0,85291.0,8.84559176499,1.0
Devon,19325.0,65950.0,85275.0,1.77090424533,1.0
Jocelyn,84833.0,340.0,85173.0,-7.96294702512,0.0
Fannie,84431.0,363.0,84794.0,-7.86165944303,0.0
Aubrey,55612.0,29051.0,84663.0,-0.936808397128,0.0
Guadalupe,60454.0,24204.0,84658.0,-1.32059231022,0.0
Javier,487.0,84132.0,84619.0,7.43258905814,1.0
Kurt,196.0,84411.0,84607.0,8.75043355109,1.0
Marshall,1108.0,83484.0,84592.0,6.23546994004,1.0
Susie,84259.0,278.0,84537.0,-8.24360210068,0.0
Johnathan,349.0,84143.0,84492.0,7.91347240962,1.0
Angelica,84103.0,321.0,84424.0,-8.03344015555,0.0
Sebastian,222.0,84090.0,84312.0,8.56523075829,1.0
Misty,84003.0,237.0,84240.0,-8.46940998245,0.0
Lula,83652.0,344.0,83996.0,-7.9258476583,0.0
Karla,83578.0,309.0,83887.0,-8.0793725874,0.0
Cecilia,83704.0,177.0,83881.0,-8.88540339659,0.0
Candace,83708.0,158.0,83866.0,-9.04929713956,0.0
Sherri,83485.0,176.0,83661.0,-8.88979776844,0.0
Kristine,83265.0,185.0,83450.0,-8.81404111285,0.0
Brendan,324.0,82748.0,83072.0,7.9965868194,1.0
Jacquelyn,82845.0,110.0,82955.0,-9.55676729415,0.0
Omar,446.0,82418.0,82864.0,7.52977193445,1.0
Tim,188.0,82605.0,82793.0,8.77935263708,1.0
Brad,233.0,82225.0,82458.0,8.46310333796,1.0
Carter,2151.0,80275.0,82426.0,5.22187133008,1.0
Freddie,10239.0,71907.0,82146.0,2.81205740065,1.0
Pedro,500.0,81492.0,81992.0,7.34858653304,1.0
Andy,880.0,80286.0,81166.0,6.51150110344,1.0
Brittney,80869.0,265.0,81134.0,-8.25345060176,0.0
Diego,188.0,80941.0,81129.0,8.74999420102,1.0
Makayla,80957.0,142.0,81099.0,-9.15512108954,0.0
Rick,136.0,80888.0,81024.0,9.21617522829,1.0
Ben,462.0,80359.0,80821.0,7.44242294919,1.0
Wallace,528.0,80280.0,80808.0,7.24835887689,1.0
Kylie,80391.0,408.0,80799.0,-7.62232103423,0.0
Melody,80540.0,164.0,80704.0,-8.93986584722,0.0
Rachael,80414.0,181.0,80595.0,-8.79531318756,0.0
Zoe,80108.0,351.0,80459.0,-7.83433148408,0.0
Hilda,80269.0,182.0,80451.0,-8.78476066381,0.0
Hugh,349.0,79517.0,79866.0,7.83189248158,1.0
Jodi,78973.0,867.0,79840.0,-6.50918369235,0.0
Ross,397.0,79408.0,79805.0,7.64400154215,1.0
Eunice,78479.0,1178.0,79657.0,-6.05789521419,0.0
Raul,479.0,79055.0,79534.0,7.36668724557,1.0
Tanner,1748.0,77762.0,79510.0,5.47528823487,1.0
Desiree,79032.0,198.0,79230.0,-8.64079267724,0.0
Sheryl,78496.0,200.0,78696.0,-8.61647532878,0.0
Gabriella,78331.0,60.0,78391.0,-10.3504051604,0.0
Hope,77818.0,490.0,78308.0,-7.31117834264,0.0
Sandy,67724.0,10303.0,78027.0,-2.71660270735,0.0
Monique,77639.0,377.0,78016.0,-7.68607320236,0.0
Willard,883.0,76964.0,77847.0,6.44562653321,1.0
Mamie,77568.0,278.0,77846.0,-8.12423291075,0.0
Rosie,77282.0,474.0,77756.0,-7.34910156117,0.0
Antoinette,77664.0,68.0,77732.0,-10.1574955519,0.0
Lynda,77464.0,119.0,77583.0,-9.34642061582,0.0
Lola,77260.0,275.0,77535.0,-8.13414624871,0.0
Dwight,325.0,77172.0,77497.0,7.89149396694,1.0
Greg,143.0,77268.0,77411.0,9.07771209858,1.0
Tyrone,709.0,76483.0,77192.0,6.75320967559,1.0
Breanna,77113.0,65.0,77178.0,-10.2123186621,0.0
Byron,298.0,76694.0,76992.0,8.0076575749,1.0
Addison,65238.0,11682.0,76920.0,-2.48142526416,0.0
Peyton,40407.0,35957.0,76364.0,-0.168332585723,0.0
Kristi,76188.0,138.0,76326.0,-9.10875170653,0.0
Perry,2396.0,73809.0,76205.0,4.94509693074,1.0
Jan,54467.0,21166.0,75633.0,-1.36363375561,0.0
Adriana,74724.0,386.0,75110.0,-7.59682702733,0.0
Jillian,74882.0,227.0,75109.0,-8.36578286019,0.0
Carson,5425.0,69378.0,74803.0,3.67678320914,1.0
Kelli,74327.0,300.0,74627.0,-7.95278006792,0.0
Ted,264.0,74360.0,74624.0,8.13784503045,1.0
Colton,128.0,74445.0,74573.0,9.18388733491,1.0
Nelson,409.0,73786.0,74195.0,7.49510245495,1.0
Shelley,72351.0,1750.0,74101.0,-5.36958612995,0.0
Kendall,42539.0,31553.0,74092.0,-0.431008938588,0.0
Meredith,69649.0,4249.0,73898.0,-4.03490739042,0.0
Dwayne,458.0,73437.0,73895.0,7.32501571538,1.0
Janie,73400.0,276.0,73676.0,-8.05496798584,0.0
Micah,9833.0,63589.0,73422.0,2.69307367319,1.0
Beulah,72991.0,213.0,73204.0,-8.42072134584,0.0
Irma,72795.0,251.0,73046.0,-8.18000818642,0.0
Dalton,369.0,72657.0,73026.0,7.62133717174,1.0
Brady,1477.0,71432.0,72909.0,5.5958287842,1.0
Abraham,176.0,72714.0,72890.0,8.69051392129,1.0
Drew,5540.0,66960.0,72500.0,3.5953416465,1.0
Krista,72332.0,148.0,72480.0,-8.93289305705,0.0
Krystal,72277.0,190.0,72467.0,-8.57139339675,0.0
Ramon,534.0,71727.0,72261.0,7.06953273881,1.0
Virgil,1444.0,70640.0,72084.0,5.61234269565,1.0
Nicolas,174.0,70794.0,70968.0,8.66839597654,1.0
Mathew,207.0,70616.0,70823.0,8.41422052489,1.0
Alberta,70213.0,399.0,70612.0,-7.45920561487,0.0
Julius,410.0,70196.0,70606.0,7.41962110339,1.0
Frankie,31684.0,38905.0,70589.0,0.296201097292,1.0
Liam,142.0,70403.0,70545.0,8.95360216608,1.0
Belinda,70367.0,150.0,70517.0,-8.87379269607,0.0
Angelo,843.0,69635.0,70478.0,6.36813617552,1.0
Iris,69636.0,638.0,70274.0,-6.77013310051,0.0
Shaun,3078.0,67005.0,70083.0,4.44420361858,1.0
Morris,484.0,69513.0,69997.0,7.1661319515,1.0
Kristy,69775.0,179.0,69954.0,-8.60660682158,0.0
Isabelle,69888.0,20.0,69908.0,-11.770829046,0.0
Parker,5871.0,63918.0,69789.0,3.44454410512,1.0
Andres,439.0,69209.0,69648.0,7.30059490942,1.0
Dominique,48873.0,20641.0,69514.0,-1.24352479801,0.0
Terrence,526.0,68974.0,69500.0,7.03484602548,1.0
Rafael,567.0,68603.0,69170.0,6.91877912125,1.0
Clifton,436.0,68660.0,69096.0,7.29899791207,1.0
Verna,68530.0,524.0,69054.0,-7.03102506501,0.0
Kate,68948.0,87.0,69035.0,-9.63027758726,0.0
Jeannette,68796.0,49.0,68845.0,-10.4553272203,0.0
Rebekah,68678.0,119.0,68797.0,-9.17274264288,0.0
Rene,21561.0,47099.0,68660.0,1.12727233715,1.0
Gabriela,68192.0,370.0,68562.0,-7.52593341727,0.0
Opal,67757.0,718.0,68475.0,-6.56024234524,0.0
Ariel,53569.0,14794.0,68363.0,-1.85638618388,0.0
Stuart,314.0,67850.0,68164.0,7.7554404463,1.0
Inez,66927.0,932.0,67859.0,-6.1661145819,0.0
Sergio,352.0,67344.0,67696.0,7.5798301757,1.0
Jaden,12427.0,55237.0,67664.0,2.15215690925,1.0
Kent,171.0,67320.0,67491.0,8.62089504133,1.0
Jade,62358.0,5039.0,67397.0,-3.62936529599,0.0
Armando,367.0,66795.0,67162.0,7.50781623921,1.0
Kirk,196.0,66890.0,67086.0,8.4147930807,1.0
Candice,66782.0,156.0,66938.0,-8.74176946084,0.0
Flora,66747.0,173.0,66920.0,-8.59178714703,0.0
Pat,40123.0,26714.0,66837.0,-0.586833467443,0.0
Terrance,750.0,65955.0,66705.0,6.45844762744,1.0
Ramona,66403.0,248.0,66651.0,-8.06476449127,0.0
Faye,66110.0,518.0,66628.0,-6.99577260655,0.0
Donnie,7111.0,59400.0,66511.0,3.06233856964,1.0
Maxwell,142.0,66210.0,66352.0,8.86501439038,1.0
Della,66118.0,144.0,66262.0,-8.84283046339,0.0
Gayle,61263.0,4948.0,66211.0,-3.63009861086,0.0
Ariana,65846.0,158.0,66004.0,-8.70302743396,0.0
Luther,440.0,65343.0,65783.0,7.21438535872,1.0
Daryl,4376.0,61398.0,65774.0,3.81050701826,1.0
Brayden,798.0,64969.0,65767.0,6.34721894278,1.0
Bianca,65276.0,195.0,65471.0,-8.38693471997,0.0
Sofia,65236.0,72.0,65308.0,-9.82345570281,0.0
Collin,385.0,64532.0,64917.0,7.38901248269,1.0
Wade,162.0,64540.0,64702.0,8.63805595449,1.0
Summer,64508.0,194.0,64702.0,-8.37727762572,0.0
Adrienne,64238.0,356.0,64594.0,-7.49540592495,0.0
Ashton,17261.0,47172.0,64433.0,1.45041472146,1.0
Rosalie,64066.0,96.0,64162.0,-9.38230879659,0.0
Marianne,64068.0,49.0,64117.0,-10.3526064903,0.0
Sonya,63754.0,183.0,63937.0,-8.44452840244,0.0
Eli,518.0,63325.0,63843.0,6.9336792638,1.0
Maya,63521.0,127.0,63648.0,-8.96626131753,0.0
Dave,114.0,63320.0,63434.0,9.11748362086,1.0
Sonia,63045.0,283.0,63328.0,-7.79943609393,0.0
Cheyenne,60413.0,2594.0,63007.0,-4.54160864527,0.0
Fredrick,259.0,62577.0,62836.0,7.91653658795,1.0
Jonathon,224.0,62470.0,62694.0,8.1235209874,1.0
Marcella,62403.0,222.0,62625.0,-8.13491190096,0.0
Patty,62370.0,247.0,62617.0,-7.98019740688,0.0
Cesar,310.0,62193.0,62503.0,7.64834018432,1.0
Nichole,62316.0,184.0,62500.0,-8.40375305475,0.0
Lynne,61787.0,457.0,62244.0,-7.07896535116,0.0
Yvette,62017.0,186.0,62203.0,-8.38121730739,0.0
Marco,338.0,61615.0,61953.0,7.51011455703,1.0
Bennie,9673.0,51915.0,61588.0,2.42411613822,1.0
Robyn,60242.0,1159.0,61401.0,-5.699817196,0.0
Maryann,61202.0,52.0,61254.0,-10.2008514605,0.0
Rickey,674.0,60558.0,61232.0,6.48942515776,1.0
Olga,60948.0,198.0,61146.0,-8.26593463926,0.0
Dallas,9105.0,51934.0,61039.0,2.51194842497,1.0
Homer,367.0,60470.0,60837.0,7.3642957057,1.0
Erick,406.0,60363.0,60769.0,7.21604097097,1.0
Sheri,60328.0,119.0,60447.0,-8.98572237103,0.0
Felix,506.0,59385.0,59891.0,6.87481737294,1.0
Gracie,59589.0,45.0,59634.0,-10.3709053201,0.0
Madelyn,59279.0,33.0,59312.0,-10.8108393707,0.0
Trinity,56649.0,2567.0,59216.0,-4.46389528798,0.0
Nolan,187.0,58720.0,58907.0,8.29466988784,1.0
Earnest,726.0,57894.0,58620.0,6.31730047994,1.0
Angie,58444.0,127.0,58571.0,-8.84608261463,0.0
Kari,57904.0,594.0,58498.0,-6.60705627157,0.0
Damon,316.0,58152.0,58468.0,7.523760442,1.0
Kristopher,297.0,58088.0,58385.0,7.61163341672,1.0
Damian,298.0,58064.0,58362.0,7.60618782102,1.0
Camille,56596.0,1322.0,57918.0,-5.41990601025,0.0
Dillon,416.0,57025.0,57441.0,7.09886720295,1.0
Hubert,189.0,57019.0,57208.0,8.23691269282,1.0
Lyle,944.0,56237.0,57181.0,5.89658896513,1.0
Otis,887.0,56255.0,57142.0,5.98690341544,1.0
Ira,5124.0,52009.0,57133.0,3.34341891807,1.0
Loren,11430.0,45505.0,56935.0,1.99319967097,1.0
Arianna,56713.0,45.0,56758.0,-10.2995387571,0.0
Wilbur,290.0,56456.0,56746.0,7.60493020464,1.0
Gerard,112.0,56583.0,56695.0,8.98072612716,1.0
Myra,56592.0,51.0,56643.0,-10.1158851617,0.0
Malcolm,119.0,56455.0,56574.0,8.88999597679,1.0
Roxanne,56495.0,55.0,56550.0,-10.0044758558,0.0
Carly,56369.0,160.0,56529.0,-8.4606862586,0.0
Josiah,257.0,56176.0,56433.0,7.77204173169,1.0
Alberto,447.0,55881.0,56328.0,6.96593919662,1.0
Kaleb,179.0,55909.0,56088.0,8.28697714314,1.0
Ollie,40529.0,15526.0,56055.0,-1.38426838654,0.0
Laverne,42863.0,13141.0,56004.0,-1.70565776278,0.0
Emmanuel,303.0,55405.0,55708.0,7.51455457361,1.0
Tabitha,55514.0,146.0,55660.0,-8.57073946931,0.0
Jada,55392.0,232.0,55624.0,-7.89940901424,0.0
Kaitlin,55504.0,75.0,55579.0,-9.53148543479,0.0
Julio,422.0,54833.0,55255.0,7.02165759876,1.0
Muriel,54490.0,762.0,55252.0,-6.16005668297,0.0
Dianna,54838.0,64.0,54902.0,-9.74288833501,0.0
Elena,54782.0,93.0,54875.0,-9.20225550585,0.0
Erma,54604.0,238.0,54842.0,-7.84190125546,0.0
Rex,140.0,54684.0,54824.0,8.609548139,1.0
Joey,5625.0,48999.0,54624.0,3.12282730473,1.0
Payton,34308.0,20292.0,54600.0,-0.757633960221,0.0
Dominick,260.0,54112.0,54372.0,7.70129313138,1.0
Horace,202.0,53782.0,53984.0,8.05662430274,1.0
Harrison,167.0,53610.0,53777.0,8.32651022218,1.0
Salvatore,81.0,53608.0,53689.0,9.3703106889,1.0
Neal,257.0,53349.0,53606.0,7.69754905907,1.0
Geoffrey,140.0,53326.0,53466.0,8.57326847768,1.0
Lila,53295.0,57.0,53352.0,-9.86882255477,0.0
Miles,131.0,53167.0,53298.0,8.66482044125,1.0
Noel,12577.0,40702.0,53279.0,1.69431185059,1.0
Brooklyn,52336.0,901.0,53237.0,-5.86013274827,0.0
Alisha,53090.0,131.0,53221.0,-8.66272951947,0.0
Wendell,562.0,52575.0,53137.0,6.54766300429,1.0
Lorenzo,303.0,52775.0,53078.0,7.44439306965,1.0
Rudolph,197.0,52873.0,53070.0,8.06819174727,1.0
Vicky,52614.0,438.0,53052.0,-6.90837205565,0.0
Karina,52714.0,252.0,52966.0,-7.70861862566,0.0
Mable,52641.0,215.0,52856.0,-7.93570642559,0.0
Bernadette,52613.0,60.0,52673.0,-9.77624109902,0.0
Cristian,1078.0,51264.0,52342.0,5.57151696966,1.0
Cecelia,52329.0,11.0,52340.0,-12.2158914504,0.0
Traci,51967.0,233.0,52200.0,-7.80112201104,0.0
Willis,822.0,51346.0,52168.0,5.96496968673,1.0
Celeste,52097.0,56.0,52153.0,-9.86155775495,0.0
Gretchen,52023.0,38.0,52061.0,-10.4189344634,0.0
Kelley,45702.0,6057.0,51759.0,-2.91558198504,0.0
Enrique,260.0,51479.0,51739.0,7.62932859543,1.0
Abby,51548.0,181.0,51729.0,-8.15378294632,0.0
Lora,51385.0,249.0,51634.0,-7.6890577255,0.0
Celia,51473.0,74.0,51547.0,-9.44207488349,0.0
Kirsten,51320.0,211.0,51531.0,-7.92613436127,0.0
Harley,15513.0,35837.0,51350.0,1.20797216038,1.0
